Postulante 2019,ORDINARIO,3.319,NO ALCANZÓ VACANTE,FIIS
Postulante 2020,ORDINARIO,8.569,NO ALCANZÓ VACANTE,FIIS
Postulante 2021,ORDINARIO,5.646,NO ALCANZÓ VACANTE,FIIS
Postulante 2022,ORDINARIO,4.291,NO ALCANZÓ VACANTE,FIIS
Postulante 2023,ORDINARIO,5.082,NO ALCANZÓ VACANTE,FIIS
Postulante 2024,ORDINARIO,4.435,NO ALCANZÓ VACANTE,FIIS
Postulante 2025,ORDINARIO,4.953,NO ALCANZÓ VACANTE,FIIS
Postulante 2026,ORDINARIO,8.864,NO ALCANZÓ VACANTE,FIIS
Postulante 2027,ORDINARIO,2.083,NO ALCANZÓ VACANTE,FIIS
Postulante 2028,ORDINARIO,2.180,NO ALCANZÓ VACANTE,FIIS
Postulante 2029,ORDINARIO,11.373,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2030,ORDINARIO,2.634,NO ALCANZÓ VACANTE,FIIS
Postulante 2031,ORDINARIO,10.239,NO ALCANZÓ VACANTE,FIIS
Postulante 2032,ORDINARIO,8.784,NO ALCANZÓ VACANTE,FIIS
Postulante 2033,ORDINARIO,2.615,NO ALCANZÓ VACANTE,FIIS
Postulante 2034,ORDINARIO,8.627,NO ALCANZÓ VACANTE,FIIS
Postulante 2035,ORDINARIO,6.217,NO ALCANZÓ VACANTE,FIIS
Postulante 2036,ORDINARIO,8.994,NO ALCANZÓ VACANTE,FIIS
Postulante 2037,ORDINARIO,9.582,NO ALCANZÓ VACANTE,FIIS
Postulante 2038,ORDINARIO,4.189,NO ALCANZÓ VACANTE,FIIS
Postulante 2039,ORDINARIO,5.544,NO ALCANZÓ VACANTE,FIIS
Postulante 2040,ORDINARIO,5.294,NO ALCANZÓ VACANTE,FIIS
Postulante 2041,ORDINARIO,6.824,NO ALCANZÓ VACANTE,FIIS
Postulante 2042,ORDINARIO,12.439,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2043,ORDINARIO,4.723,NO ALCANZÓ VACANTE,FIIS
Postulante 2044,ORDINARIO,8.278,NO ALCANZÓ VACANTE,FIIS
Postulante 2045,ORDINARIO,11.979,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2046,ORDINARIO,6.741,NO ALCANZÓ VACANTE,FIIS
Postulante 2047,ORDINARIO,6.840,NO ALCANZÓ VACANTE,FIIS
Postulante 2048,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,1.539,NO ALCANZÓ VACANTE,FIIS
Postulante 2049,ORDINARIO,4.497,NO ALCANZÓ VACANTE,FIIS
Postulante 2050,ORDINARIO,6.677,NO ALCANZÓ VACANTE,FIIS
Postulante 2051,ORDINARIO,6.420,NO ALCANZÓ VACANTE,FIIS
Postulante 2052,ORDINARIO,10.798,NO ALCANZÓ VACANTE,FIIS
Postulante 2053,ORDINARIO,11.957,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2054,ORDINARIO,4.379,NO ALCANZÓ VACANTE,FIIS
Postulante 2055,ORDINARIO,4.937,NO ALCANZÓ VACANTE,FIIS
Postulante 2056,ORDINARIO,6.032,NO ALCANZÓ VACANTE,FIIS
Postulante 2057,ORDINARIO,7.478,NO ALCANZÓ VACANTE,FIIS
Postulante 2058,ORDINARIO,4.823,NO ALCANZÓ VACANTE,FIIS
Postulante 2059,ORDINARIO,4.436,NO ALCANZÓ VACANTE,FIIS
Postulante 2060,ORDINARIO,4.968,NO ALCANZÓ VACANTE,FIIS
Postulante 2061,ORDINARIO,3.412,NO ALCANZÓ VACANTE,FIIS
Postulante 2062,ORDINARIO,10.458,NO ALCANZÓ VACANTE,FIIS
Postulante 2063,ORDINARIO,7.377,NO ALCANZÓ VACANTE,FIIS
Postulante 2064,ORDINARIO,11.471,NO ALCANZÓ VACANTE,FIIS
Postulante 2065,ORDINARIO,9.051,NO ALCANZÓ VACANTE,FIIS
Postulante 2066,ORDINARIO,7.489,NO ALCANZÓ VACANTE,FIIS
Postulante 2067,ORDINARIO,2.505,NO ALCANZÓ VACANTE,FIIS
Postulante 2068,ORDINARIO,11.944,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2069,ORDINARIO,3.601,NO ALCANZÓ VACANTE,FIIS
Postulante 2070,ORDINARIO,7.266,NO ALCANZÓ VACANTE,FIIS
Postulante 2071,ORDINARIO,5.420,NO ALCANZÓ VACANTE,FIIS
Postulante 2072,ORDINARIO,6.136,NO ALCANZÓ VACANTE,FIIS
Postulante 2073,ORDINARIO,13.901,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2074,ORDINARIO,8.071,NO ALCANZÓ VACANTE,FIIS
Postulante 2075,ORDINARIO,5.982,NO ALCANZÓ VACANTE,FIIS
Postulante 2076,ORDINARIO,12.996,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2077,ORDINARIO,5.588,NO ALCANZÓ VACANTE,FIIS
Postulante 2078,ORDINARIO,2.442,NO ALCANZÓ VACANTE,FIIS
Postulante 2079,ORDINARIO,2.618,NO ALCANZÓ VACANTE,FIIS
Postulante 2080,ORDINARIO,6.616,NO ALCANZÓ VACANTE,FIIS
Postulante 2081,ORDINARIO,5.447,NO ALCANZÓ VACANTE,FIIS
Postulante 2082,ORDINARIO,4.840,NO ALCANZÓ VACANTE,FIIS
Postulante 2083,ORDINARIO,3.144,NO ALCANZÓ VACANTE,FIIS
Postulante 2084,ORDINARIO,4.598,NO ALCANZÓ VACANTE,FIIS
Postulante 2085,ORDINARIO,6.589,NO ALCANZÓ VACANTE,FIIS
Postulante 2086,ORDINARIO,4.798,NO ALCANZÓ VACANTE,FIIS
Postulante 2087,ORDINARIO,4.668,NO ALCANZÓ VACANTE,FIIS
Postulante 2088,ORDINARIO,9.294,NO ALCANZÓ VACANTE,FIIS
Postulante 2089,ORDINARIO,6.324,NO ALCANZÓ VACANTE,FIIS
Postulante 2090,ORDINARIO,9.218,NO ALCANZÓ VACANTE,FIIS
Postulante 2091,ORDINARIO,4.999,NO ALCANZÓ VACANTE,FIIS
Postulante 2092,ORDINARIO,9.422,NO ALCANZÓ VACANTE,FIIS
Postulante 2093,ORDINARIO,4.245,NO ALCANZÓ VACANTE,FIIS
Postulante 2094,ORDINARIO,1.539,NO ALCANZÓ VACANTE,FIIS
Postulante 2095,ORDINARIO,4.560,NO ALCANZÓ VACANTE,FIIS
Postulante 2096,ORDINARIO,9.817,NO ALCANZÓ VACANTE,FIIS
Postulante 2097,ORDINARIO,5.104,NO ALCANZÓ VACANTE,FIIS
Postulante 2098,ORDINARIO,10.595,NO ALCANZÓ VACANTE,FIIS
Postulante 2099,ORDINARIO,6.777,NO ALCANZÓ VACANTE,FIIS
Postulante 2100,ORDINARIO,5.091,NO ALCANZÓ VACANTE,FIIS
Postulante 2101,ORDINARIO,3.251,NO ALCANZÓ VACANTE,FIIS
Postulante 2102,ORDINARIO,9.379,NO ALCANZÓ VACANTE,FIIS
Postulante 2103,ORDINARIO,0.000,NO ALCANZÓ VACANTE,FIIS
Postulante 2104,ORDINARIO,7.435,NO ALCANZÓ VACANTE,FIIS
Postulante 2105,ORDINARIO,5.354,NO ALCANZÓ VACANTE,FIIS
Postulante 2106,ORDINARIO,8.467,NO ALCANZÓ VACANTE,FIIS
Postulante 2107,ORDINARIO,8.628,NO ALCANZÓ VACANTE,FIIS
Postulante 2108,ORDINARIO,5.670,NO ALCANZÓ VACANTE,FIIS
Postulante 2109,ORDINARIO,2.524,NO ALCANZÓ VACANTE,FIIS
Postulante 2110,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,14.205,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2111,ORDINARIO,5.392,NO ALCANZÓ VACANTE,FIIS
Postulante 2112,ORDINARIO,4.891,NO ALCANZÓ VACANTE,FIIS
Postulante 2113,ORDINARIO,9.036,NO ALCANZÓ VACANTE,FIIS
Postulante 2114,ORDINARIO,2.968,NO ALCANZÓ VACANTE,FIIS
Postulante 2115,ORDINARIO,9.079,NO ALCANZÓ VACANTE,FIIS
Postulante 2116,ORDINARIO,7.184,NO ALCANZÓ VACANTE,FIIS
Postulante 2117,ORDINARIO,4.041,NO ALCANZÓ VACANTE,FIIS
Postulante 2118,ORDINARIO,12.187,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2119,ORDINARIO,6.518,NO ALCANZÓ VACANTE,FIIS
Postulante 2120,ORDINARIO,5.454,NO ALCANZÓ VACANTE,FIIS
Postulante 2121,ORDINARIO,10.038,NO ALCANZÓ VACANTE,FIIS
Postulante 2122,ORDINARIO,5.266,NO ALCANZÓ VACANTE,FIIS
Postulante 2123,ORDINARIO,5.037,NO ALCANZÓ VACANTE,FIIS
Postulante 2124,EXTRAORDINARIO 1 - TITULADOS O GRADUADOS EN OTRA UNIVERSIDAD,9.100,NO ALCANZÓ VACANTE,FIIS
Postulante 2125,ORDINARIO,12.197,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2126,ORDINARIO,6.106,NO ALCANZÓ VACANTE,FIIS
Postulante 2127,ORDINARIO,8.795,NO ALCANZÓ VACANTE,FIIS
Postulante 2128,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,12.607,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2129,ORDINARIO,4.624,NO ALCANZÓ VACANTE,FIIS
Postulante 2130,ORDINARIO,4.226,NO ALCANZÓ VACANTE,FIIS
Postulante 2131,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,7.180,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2132,ORDINARIO,7.733,NO ALCANZÓ VACANTE,FIIS
Postulante 2133,ORDINARIO,6.593,NO ALCANZÓ VACANTE,FIIS
Postulante 2134,ORDINARIO,3.393,NO ALCANZÓ VACANTE,FIIS
Postulante 2135,ORDINARIO,5.568,NO ALCANZÓ VACANTE,FIIS
Postulante 2136,ORDINARIO,11.806,NO ALCANZÓ VACANTE,FIIS
Postulante 2137,ORDINARIO,7.444,NO ALCANZÓ VACANTE,FIIS
Postulante 2138,ORDINARIO,6.684,NO ALCANZÓ VACANTE,FIIS
Postulante 2139,ORDINARIO,5.917,NO ALCANZÓ VACANTE,FIIS
Postulante 2140,ORDINARIO,4.620,NO ALCANZÓ VACANTE,FIIS
Postulante 2141,ORDINARIO,6.874,NO ALCANZÓ VACANTE,FIIS
Postulante 2142,ORDINARIO,13.178,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2143,ORDINARIO,13.905,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2144,ORDINARIO,9.635,NO ALCANZÓ VACANTE,FIIS
Postulante 2145,ORDINARIO,2.619,NO ALCANZÓ VACANTE,FIIS
Postulante 2146,ORDINARIO,5.758,NO ALCANZÓ VACANTE,FIIS
Postulante 2147,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,6.047,NO ALCANZÓ VACANTE,FIIS
Postulante 2148,ORDINARIO,0.000,NO ALCANZÓ VACANTE,FIIS
Postulante 2149,ORDINARIO,7.918,NO ALCANZÓ VACANTE,FIIS
Postulante 2150,ORDINARIO,8.114,NO ALCANZÓ VACANTE,FIIS
Postulante 2151,ORDINARIO,5.325,NO ALCANZÓ VACANTE,FIIS
Postulante 2152,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,7.986,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2153,ORDINARIO,5.579,NO ALCANZÓ VACANTE,FIIS
Postulante 2154,ORDINARIO,10.661,NO ALCANZÓ VACANTE,FIIS
Postulante 2155,ORDINARIO,4.447,NO ALCANZÓ VACANTE,FIIS
Postulante 2156,ORDINARIO,4.200,NO ALCANZÓ VACANTE,FIIS
Postulante 2157,ORDINARIO,9.070,NO ALCANZÓ VACANTE,FIIS
Postulante 2158,ORDINARIO,10.800,NO ALCANZÓ VACANTE,FIIS
Postulante 2159,ORDINARIO,8.274,NO ALCANZÓ VACANTE,FIIS
Postulante 2160,ORDINARIO,14.079,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2161,ORDINARIO,5.310,NO ALCANZÓ VACANTE,FIIS
Postulante 2162,ORDINARIO,3.962,NO ALCANZÓ VACANTE,FIIS
Postulante 2163,ORDINARIO,3.680,NO ALCANZÓ VACANTE,FIIS
Postulante 2164,ORDINARIO,3.566,NO ALCANZÓ VACANTE,FIIS
Postulante 2165,ORDINARIO,4.280,NO ALCANZÓ VACANTE,FIIS
Postulante 2166,ORDINARIO,6.723,NO ALCANZÓ VACANTE,FIIS
Postulante 2167,ORDINARIO,4.316,NO ALCANZÓ VACANTE,FIIS
Postulante 2168,ORDINARIO,5.635,NO ALCANZÓ VACANTE,FIIS
Postulante 2169,ORDINARIO,3.657,NO ALCANZÓ VACANTE,FIIS
Postulante 2170,ORDINARIO,5.409,NO ALCANZÓ VACANTE,FIIS
Postulante 2171,ORDINARIO,4.315,NO ALCANZÓ VACANTE,FIIS
Postulante 2172,ORDINARIO,3.299,NO ALCANZÓ VACANTE,FIIS
Postulante 2173,ORDINARIO,10.121,NO ALCANZÓ VACANTE,FIIS
Postulante 2174,ORDINARIO,6.314,NO ALCANZÓ VACANTE,FIIS
Postulante 2175,ORDINARIO,14.242,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2176,ORDINARIO,5.088,NO ALCANZÓ VACANTE,FIIS
Postulante 2177,ORDINARIO,8.793,NO ALCANZÓ VACANTE,FIIS
Postulante 2178,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,6.971,NO ALCANZÓ VACANTE,FIIS
Postulante 2179,ORDINARIO,6.872,NO ALCANZÓ VACANTE,FIIS
Postulante 2180,ORDINARIO,8.015,NO ALCANZÓ VACANTE,FIIS
Postulante 2181,ORDINARIO,9.412,NO ALCANZÓ VACANTE,FIIS
Postulante 2182,ORDINARIO,8.000,NO ALCANZÓ VACANTE,FIIS
Postulante 2183,ORDINARIO,2.866,NO ALCANZÓ VACANTE,FIIS
Postulante 2184,ORDINARIO,7.527,NO ALCANZÓ VACANTE,FIIS
Postulante 2185,ORDINARIO,3.209,NO ALCANZÓ VACANTE,FIIS
Postulante 2186,ORDINARIO,11.805,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2187,ORDINARIO,4.295,NO ALCANZÓ VACANTE,FIIS
Postulante 2188,ORDINARIO,8.662,NO ALCANZÓ VACANTE,FIIS
Postulante 2189,ORDINARIO,5.518,NO ALCANZÓ VACANTE,FIIS
Postulante 2190,ORDINARIO,11.098,NO ALCANZÓ VACANTE,FIIS
Postulante 2191,ORDINARIO,5.754,NO ALCANZÓ VACANTE,FIIS
Postulante 2192,ORDINARIO,11.648,NO ALCANZÓ VACANTE,FIIS
Postulante 2193,ORDINARIO,10.810,NO ALCANZÓ VACANTE,FIIS
Postulante 2194,ORDINARIO,4.045,NO ALCANZÓ VACANTE,FIIS
Postulante 2195,ORDINARIO,7.224,NO ALCANZÓ VACANTE,FIIS
Postulante 2196,EXTRAORDINARIO 1 - TRASLADO EXTERNO,5.100,NO ALCANZÓ VACANTE,FIIS
Postulante 2197,ORDINARIO,7.824,NO ALCANZÓ VACANTE,FIIS
Postulante 2198,ORDINARIO,8.185,NO ALCANZÓ VACANTE,FIIS
Postulante 2199,ORDINARIO,7.454,NO ALCANZÓ VACANTE,FIIS
Postulante 2200,ORDINARIO,12.088,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2201,ORDINARIO,7.539,NO ALCANZÓ VACANTE,FIIS
Postulante 2202,ORDINARIO,6.063,NO ALCANZÓ VACANTE,FIIS
Postulante 2203,ORDINARIO,10.490,NO ALCANZÓ VACANTE,FIIS
Postulante 2204,ORDINARIO,11.025,NO ALCANZÓ VACANTE,FIIS
Postulante 2205,ORDINARIO,4.827,NO ALCANZÓ VACANTE,FIIS
Postulante 2206,ORDINARIO,12.849,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2207,ORDINARIO,5.075,NO ALCANZÓ VACANTE,FIIS
Postulante 2208,ORDINARIO,10.876,NO ALCANZÓ VACANTE,FIIS
Postulante 2209,ORDINARIO,3.088,NO ALCANZÓ VACANTE,FIIS
Postulante 2210,ORDINARIO,5.437,NO ALCANZÓ VACANTE,FIIS
Postulante 2211,ORDINARIO,4.067,NO ALCANZÓ VACANTE,FIIS
Postulante 2212,ORDINARIO,6.793,NO ALCANZÓ VACANTE,FIIS
Postulante 2213,ORDINARIO,5.309,NO ALCANZÓ VACANTE,FIIS
Postulante 2214,ORDINARIO,4.931,NO ALCANZÓ VACANTE,FIIS
Postulante 2215,ORDINARIO,14.047,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2216,ORDINARIO,7.197,NO ALCANZÓ VACANTE,FIIS
Postulante 2217,ORDINARIO,9.003,NO ALCANZÓ VACANTE,FIIS
Postulante 2218,ORDINARIO,10.810,NO ALCANZÓ VACANTE,FIIS
Postulante 2219,ORDINARIO,13.116,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2220,ORDINARIO,5.168,NO ALCANZÓ VACANTE,FIIS
Postulante 2221,ORDINARIO,1.831,NO ALCANZÓ VACANTE,FIIS
Postulante 2222,ORDINARIO,12.326,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2223,ORDINARIO,12.498,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2224,ORDINARIO,7.170,NO ALCANZÓ VACANTE,FIIS
Postulante 2225,ORDINARIO,5.793,NO ALCANZÓ VACANTE,FIIS
Postulante 2226,ORDINARIO,6.311,NO ALCANZÓ VACANTE,FIIS
Postulante 2227,ORDINARIO,2.026,NO ALCANZÓ VACANTE,FIIS
Postulante 2228,ORDINARIO,4.040,NO ALCANZÓ VACANTE,FIIS
Postulante 2229,ORDINARIO,4.882,NO ALCANZÓ VACANTE,FIIS
Postulante 2230,ORDINARIO,4.195,NO ALCANZÓ VACANTE,FIIS
Postulante 2231,ORDINARIO,2.763,NO ALCANZÓ VACANTE,FIIS
Postulante 2232,ORDINARIO,4.231,NO ALCANZÓ VACANTE,FIIS
Postulante 2233,ORDINARIO,6.784,NO ALCANZÓ VACANTE,FIIS
Postulante 2234,ORDINARIO,6.710,NO ALCANZÓ VACANTE,FIIS
Postulante 2235,ORDINARIO,10.081,NO ALCANZÓ VACANTE,FIIS
Postulante 2236,ORDINARIO,5.554,NO ALCANZÓ VACANTE,FIIS
Postulante 2237,ORDINARIO,0.000,NO ALCANZÓ VACANTE,FIIS
Postulante 2238,ORDINARIO,5.584,NO ALCANZÓ VACANTE,FIIS
Postulante 2239,ORDINARIO,1.387,NO ALCANZÓ VACANTE,FIIS
Postulante 2240,ORDINARIO,7.742,NO ALCANZÓ VACANTE,FIIS
Postulante 2241,ORDINARIO,9.083,NO ALCANZÓ VACANTE,FIIS
Postulante 2242,ORDINARIO,2.236,NO ALCANZÓ VACANTE,FIIS
Postulante 2243,ORDINARIO,9.134,NO ALCANZÓ VACANTE,FIIS
Postulante 2244,ORDINARIO,10.619,NO ALCANZÓ VACANTE,FIIS
Postulante 2245,ORDINARIO,9.877,NO ALCANZÓ VACANTE,FIIS
Postulante 2246,ORDINARIO,12.417,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2247,EXTRAORDINARIO 1 - TRASLADO EXTERNO PARA ESTUDIANTES PROVENIENTES DE UNIVERSIDADES NO LICENCIADAS,0.000,NO ALCANZÓ VACANTE,FIIS
Postulante 2248,ORDINARIO,5.870,NO ALCANZÓ VACANTE,FIIS
Postulante 2249,ORDINARIO,3.559,NO ALCANZÓ VACANTE,FIIS
Postulante 2250,ORDINARIO,6.398,NO ALCANZÓ VACANTE,FIIS
Postulante 2251,ORDINARIO,2.672,NO ALCANZÓ VACANTE,FIIS
Postulante 2252,ORDINARIO,3.149,NO ALCANZÓ VACANTE,FIIS
Postulante 2253,ORDINARIO,3.757,NO ALCANZÓ VACANTE,FIIS
Postulante 2254,ORDINARIO,5.784,NO ALCANZÓ VACANTE,FIIS
Postulante 2255,ORDINARIO,3.556,NO ALCANZÓ VACANTE,FIIS
Postulante 2256,ORDINARIO,7.544,NO ALCANZÓ VACANTE,FIIS
Postulante 2257,ORDINARIO,9.459,NO ALCANZÓ VACANTE,FIIS
Postulante 2258,ORDINARIO,11.295,NO ALCANZÓ VACANTE,FIIS
Postulante 2259,ORDINARIO,12.238,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2260,ORDINARIO,3.163,NO ALCANZÓ VACANTE,FIIS
Postulante 2261,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,3.329,NO ALCANZÓ VACANTE,FIIS
Postulante 2262,ORDINARIO,12.874,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2263,ORDINARIO,5.964,NO ALCANZÓ VACANTE,FIIS
Postulante 2264,EXTRAORDINARIO 1 - PERSONAS CON DISCAPACIDAD (iniciar estudios),4.091,NO ALCANZÓ VACANTE,FIIS
Postulante 2265,ORDINARIO,8.048,NO ALCANZÓ VACANTE,FIIS
Postulante 2266,ORDINARIO,8.819,NO ALCANZÓ VACANTE,FIIS
Postulante 2267,ORDINARIO,11.044,NO ALCANZÓ VACANTE,FIIS
Postulante 2268,ORDINARIO,6.360,NO ALCANZÓ VACANTE,FIIS
Postulante 2269,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,11.328,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2270,ORDINARIO,7.777,NO ALCANZÓ VACANTE,FIIS
Postulante 2271,ORDINARIO,5.719,NO ALCANZÓ VACANTE,FIIS
Postulante 2272,ORDINARIO,4.555,NO ALCANZÓ VACANTE,FIIS
Postulante 2273,ORDINARIO,3.813,NO ALCANZÓ VACANTE,FIIS
Postulante 2274,ORDINARIO,5.772,NO ALCANZÓ VACANTE,FIIS
Postulante 2275,ORDINARIO,1.379,NO ALCANZÓ VACANTE,FIIS
Postulante 2276,ORDINARIO,10.160,NO ALCANZÓ VACANTE,FIIS
Postulante 2277,ORDINARIO,12.329,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2278,ORDINARIO,2.386,NO ALCANZÓ VACANTE,FIIS
Postulante 2279,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,0.000,NO ALCANZÓ VACANTE,FIIS
Postulante 2280,ORDINARIO,2.832,NO ALCANZÓ VACANTE,FIIS
Postulante 2281,ORDINARIO,5.524,NO ALCANZÓ VACANTE,FIIS
Postulante 2282,ORDINARIO,6.648,NO ALCANZÓ VACANTE,FIIS
Postulante 2283,ORDINARIO,11.614,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2284,ORDINARIO,11.512,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2285,ORDINARIO,9.576,NO ALCANZÓ VACANTE,FIIS
Postulante 2286,ORDINARIO,1.710,NO ALCANZÓ VACANTE,FIIS
Postulante 2287,ORDINARIO,7.542,NO ALCANZÓ VACANTE,FIIS
Postulante 2288,ORDINARIO,2.982,NO ALCANZÓ VACANTE,FIIS
Postulante 2289,ORDINARIO,4.956,NO ALCANZÓ VACANTE,FIIS
Postulante 2290,ORDINARIO,8.385,NO ALCANZÓ VACANTE,FIIS
Postulante 2291,ORDINARIO,12.049,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2292,ORDINARIO,11.857,NO ALCANZÓ VACANTE,FIIS
Postulante 2293,ORDINARIO,4.037,NO ALCANZÓ VACANTE,FIIS
Postulante 2294,EXTRAORDINARIO 1 - VÍCTIMA DEL TERRORISMO (iniciar estudios),5.580,NO ALCANZÓ VACANTE,FIIS
Postulante 2295,ORDINARIO,6.926,NO ALCANZÓ VACANTE,FIIS
Postulante 2296,ORDINARIO,10.040,NO ALCANZÓ VACANTE,FIIS
Postulante 2297,ORDINARIO,4.963,NO ALCANZÓ VACANTE,FIIS
Postulante 2298,ORDINARIO,11.978,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2299,ORDINARIO,3.339,NO ALCANZÓ VACANTE,FIIS
Postulante 2300,ORDINARIO,12.295,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2301,ORDINARIO,7.357,NO ALCANZÓ VACANTE,FIIS
Postulante 2302,ORDINARIO,13.779,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2303,ORDINARIO,4.226,NO ALCANZÓ VACANTE,FIIS
Postulante 2304,ORDINARIO,2.560,NO ALCANZÓ VACANTE,FIIS
Postulante 2305,ORDINARIO,10.059,NO ALCANZÓ VACANTE,FIIS
Postulante 2306,ORDINARIO,4.815,NO ALCANZÓ VACANTE,FIIS
Postulante 2307,ORDINARIO,8.988,NO ALCANZÓ VACANTE,FIIS
Postulante 2308,ORDINARIO,5.465,NO ALCANZÓ VACANTE,FIIS
Postulante 2309,ORDINARIO,8.576,NO ALCANZÓ VACANTE,FIIS
Postulante 2310,ORDINARIO,5.182,NO ALCANZÓ VACANTE,FIIS
Postulante 2311,ORDINARIO,13.052,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2312,ORDINARIO,7.323,NO ALCANZÓ VACANTE,FIIS
Postulante 2313,ORDINARIO,4.519,NO ALCANZÓ VACANTE,FIIS
Postulante 2314,ORDINARIO,6.881,NO ALCANZÓ VACANTE,FIIS
Postulante 2315,ORDINARIO,9.883,NO ALCANZÓ VACANTE,FIIS
Postulante 2316,ORDINARIO,5.792,NO ALCANZÓ VACANTE,FIIS
Postulante 2317,ORDINARIO,1.392,NO ALCANZÓ VACANTE,FIIS
Postulante 2318,ORDINARIO,11.425,ALCANZÓ VACANTE A: INGENIERÍA INDUSTRIAL,FIIS
Postulante 2319,ORDINARIO,5.992,NO ALCANZÓ VACANTE,FIIS
Postulante 2320,ORDINARIO,7.381,NO ALCANZÓ VACANTE,FIIS
Postulante 2321,ORDINARIO,7.281,NO ALCANZÓ VACANTE,FIIS
Postulante 2322,ORDINARIO,6.255,NO ALCANZÓ VACANTE,FIIS
Postulante 2323,ORDINARIO,6.745,NO ALCANZÓ VACANTE,FIIS
Postulante 2324,ORDINARIO,15.685,ALCANZÓ VACANTE A: INGENIERÍA DE SISTEMAS,FIIS
Postulante 2325,ORDINARIO,6.235,NO ALCANZÓ VACANTE,FIIS
Postulante 2326,ORDINARIO,4.798,NO ALCANZÓ VACANTE,FIIS
Postulante 2327,ORDINARIO,5.777,NO ALCANZÓ VACANTE,FIIS
Postulante 2328,EXTRAORDINARIO 1 - VÍCTIMA DEL TERRORISMO (iniciar estudios),1.690,NO ALCANZÓ VACANTE,FIIS
Postulante 2329,ORDINARIO,5.088,NO ALCANZÓ VACANTE,FIIS
Postulante 2330,ORDINARIO,9.612,NO ALCANZÓ VACANTE,FIIS
Postulante 2331,ORDINARIO,5.326,NO ALCANZÓ VACANTE,FIIS
Postulante 2332,ORDINARIO,10.349,NO ALCANZÓ VACANTE,FIIS
